"gene_id","ImpulseDE2_padj","ImpulseDE2_response_type","ImpulseDE2_response_class","is_DE","Mfuzz_cluster","Mfuzz_membership","Mfuzz_highconf","Mfuzz_pattern","WGCNA_module","kME_own","is_hub","count_FOXO3","count_HSF1","count_NFE2L2","has_HSF1","has_FOXO3","has_NFE2L2","SwissProt_BlastHit","SwissProt_BlastEval","SwissProt_ProteinName","BiologicalProcess","GeneOntologyIDs","CellularComponent","MolecularFunction"
"Pocillopora_acuta_HIv2___RNAseq.g22607.t1",0.374003369489197,"Other",NA,FALSE,NA,NA,NA,NA,"ME5",0.531370309927944,FALSE,1,0,0,FALSE,TRUE,FALSE,"P13596",3.39e-11,"Neural cell adhesion molecule 1 (N-CAM-1) (NCAM-1) (CD antigen CD56)","animal organ regeneration [GO:0031100]; axonal fasciculation [GO:0007413]; behavioral response to ethanol [GO:0048149]; calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules [GO:0016338]; calcium-mediated signaling [GO:0019722]; cell adhesion [GO:0007155]; cell surface receptor signaling pathway [GO:0007166]; cellular response to ethanol [GO:0071361]; cellular response to fluoride [GO:1902618]; cellular response to molecule of bacterial origin [GO:0071219]; commissural neuron axon guidance [GO:0071679]; epithelial to mesenchymal transition [GO:0001837]; homotypic cell-cell adhesion [GO:0034109]; learning or memory [GO:0007611]; medium-term memory [GO:0072375]; modulation of chemical synaptic transmission [GO:0050804]; multicellular organismal response to stress [GO:0033555]; negative regulation of programmed cell death [GO:0043069]; neuron development [GO:0048666]; neuron projection development [GO:0031175]; peripheral nervous system axon regeneration [GO:0014012]; positive regulation of calcium-mediated signaling [GO:0050850]; positive regulation of cardiac muscle cell proliferation [GO:0060045]; regulation of exocyst assembly [GO:0001928]; regulation of semaphorin-plexin signaling pathway [GO:2001260]; response to activity [GO:0014823]; response to cocaine [GO:0042220]; response to lead ion [GO:0010288]; response to morphine [GO:0043278]; response to oxidative stress [GO:0006979]; response to xenobiotic stimulus [GO:0009410]; thalamus development [GO:0021794]","GO:0001837; GO:0001928; GO:0005104; GO:0005737; GO:0005886; GO:0005911; GO:0006979; GO:0007155; GO:0007166; GO:0007413; GO:0007611; GO:0008092; GO:0008201; GO:0009410; GO:0009897; GO:0009986; GO:0010288; GO:0014012; GO:0014823; GO:0016338; GO:0019722; GO:0019902; GO:0021794; GO:0030275; GO:0030424; GO:0030426; GO:0031100; GO:0031175; GO:0033555; GO:0034109; GO:0042220; GO:0042734; GO:0043005; GO:0043025; GO:0043069; GO:0043278; GO:0045211; GO:0048149; GO:0048666; GO:0050804; GO:0050850; GO:0060045; GO:0071219; GO:0071361; GO:0071679; GO:0072375; GO:0098685; GO:0098978; GO:1902618; GO:2001260","axon [GO:0030424]; cell surface [GO:0009986]; cell-cell junction [GO:0005911]; cytoplasm [GO:0005737]; external side of plasma membrane [GO:0009897]; glutamatergic synapse [GO:0098978]; growth cone [GO:0030426]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; postsynaptic membrane [GO:0045211]; presynaptic membrane [GO:0042734]; Schaffer collateral - CA1 synapse [GO:0098685]","cytoskeletal protein binding [GO:0008092]; fibroblast growth factor receptor binding [GO:0005104]; heparin binding [GO:0008201]; LRR domain binding [GO:0030275]; phosphatase binding [GO:0019902]"
"Pocillopora_acuta_HIv2___TS.g24036.t1b",0.0184233902062493,"Other","unclassified",TRUE,1,0.41272515383414,FALSE,"Early Dip (3h)","ME2",0.414202646442069,FALSE,0,0,0,FALSE,FALSE,FALSE,"P81439",4.64e-08,"Equistatin (EI) (Cysteine proteinase inhibitor)","","GO:0004869; GO:0005615","extracellular space [GO:0005615]","cysteine-type endopeptidase inhibitor activity [GO:0004869]"
"Pocillopora_acuta_HIv2___TS.g24036.t1a",2.96100077124279e-05,"Transient","transient_down",TRUE,3,0.712196801725562,TRUE,"Sustained Down (3h)","ME2",0.51009492751216,FALSE,0,1,0,TRUE,FALSE,FALSE,"P46527",7.1e-12,"Cyclin-dependent kinase inhibitor 1B (Cyclin-dependent kinase inhibitor p27) (p27Kip1)","autophagic cell death [GO:0048102]; cellular response to antibiotic [GO:0071236]; cellular response to lithium ion [GO:0071285]; cellular senescence [GO:0090398]; DNA damage response, signal transduction by p53 class mediator [GO:0030330]; epithelial cell apoptotic process [GO:1904019]; epithelial cell proliferation involved in prostate gland development [GO:0060767]; G1/S transition of mitotic cell cycle [GO:0000082]; heart development [GO:0007507]; inner ear development [GO:0048839]; negative regulation of cardiac muscle tissue regeneration [GO:1905179]; negative regulation of cell growth [GO:0030308]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of cyclin-dependent protein kinase activity [GO:1904030]; negative regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0045736]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of epithelial cell apoptotic process [GO:1904036]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of epithelial cell proliferation involved in prostate gland development [GO:0060770]; negative regulation of kinase activity [GO:0033673]; negative regulation of mitotic cell cycle [GO:0045930]; negative regulation of vascular associated smooth muscle cell proliferation [GO:1904706]; Notch signaling pathway [GO:0007219]; nuclear export [GO:0051168]; placenta development [GO:0001890]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of DNA replication [GO:0045740]; positive regulation of microtubule polymerization [GO:0031116]; positive regulation of protein catabolic process [GO:0045732]; potassium ion transport [GO:0006813]; regulation of cell cycle [GO:0051726]; regulation of cell cycle G1/S phase transition [GO:1902806]; regulation of cell migration [GO:0030334]; regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0000079]; regulation of exit from mitosis [GO:0007096]; regulation of G1/S transition of mitotic cell cycle [GO:2000045]; regulation of lens fiber cell differentiation [GO:1902746]; sensory perception of sound [GO:0007605]","GO:0000079; GO:0000082; GO:0001890; GO:0004860; GO:0004861; GO:0005634; GO:0005654; GO:0005737; GO:0005768; GO:0005813; GO:0005829; GO:0005929; GO:0006813; GO:0007096; GO:0007219; GO:0007507; GO:0007605; GO:0008284; GO:0008285; GO:0019901; GO:0019903; GO:0019914; GO:0030308; GO:0030330; GO:0030332; GO:0030334; GO:0031116; GO:0031464; GO:0031625; GO:0033673; GO:0036064; GO:0044877; GO:0045732; GO:0045736; GO:0045740; GO:0045892; GO:0045930; GO:0048102; GO:0048839; GO:0050680; GO:0051087; GO:0051168; GO:0051726; GO:0060090; GO:0060767; GO:0060770; GO:0071236; GO:0071285; GO:0090398; GO:0140678; GO:1902746; GO:1902806; GO:1904019; GO:1904030; GO:1904036; GO:1904706; GO:1905179; GO:1990757; GO:2000045","centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cilium [GO:0005929]; Cul4A-RING E3 ubiquitin ligase complex [GO:0031464]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome [GO:0005768]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","cyclin binding [GO:0030332]; cyclin-dependent protein kinase activating kinase regulator activity [GO:0019914]; cyclin-dependent protein serine/threonine kinase inhibitor activity [GO:0004861]; molecular adaptor activity [GO:0060090]; molecular function inhibitor activity [GO:0140678]; protein kinase binding [GO:0019901]; protein kinase inhibitor activity [GO:0004860]; protein phosphatase binding [GO:0019903]; protein-containing complex binding [GO:0044877]; protein-folding chaperone binding [GO:0051087]; ubiquitin ligase activator activity [GO:1990757]; ubiquitin protein ligase binding [GO:0031625]"
"Pocillopora_acuta_HIv2___RNAseq.g22611.t1",0.0018309483207397,"Transient","transient_down",TRUE,3,0.43262270567336,FALSE,"Sustained Down (3h)","ME20",0.85949641562084,TRUE,0,0,0,FALSE,FALSE,FALSE,"P39689",6.3e-08,"Cyclin-dependent kinase inhibitor 1 (CDK-interacting protein 1) (Melanoma differentiation-associated protein) (p21)","cellular response to amino acid starvation [GO:0034198]; cellular response to cell-matrix adhesion [GO:0071460]; cellular response to gamma radiation [GO:0071480]; cellular response to UV-B [GO:0071493]; cellular senescence [GO:0090398]; DNA damage response [GO:0006974]; DNA damage response, signal transduction by p53 class mediator [GO:0030330]; epidermis development [GO:0008544]; fibroblast proliferation [GO:0048144]; heart development [GO:0007507]; in utero embryonic development [GO:0001701]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; keratinocyte differentiation [GO:0030216]; keratinocyte proliferation [GO:0043616]; mitotic G1 DNA damage checkpoint signaling [GO:0031571]; mitotic G2 DNA damage checkpoint signaling [GO:0007095]; negative regulation of cardiac muscle tissue regeneration [GO:1905179]; negative regulation of cell growth [GO:0030308]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of DNA biosynthetic process [GO:2000279]; negative regulation of G1/S transition of mitotic cell cycle [GO:2000134]; negative regulation of gene expression [GO:0010629]; negative regulation of vascular associated smooth muscle cell proliferation [GO:1904706]; oncogene-induced cell senescence [GO:0090402]; positive regulation of B cell proliferation [GO:0030890]; positive regulation of fibroblast proliferation [GO:0048146]; positive regulation of programmed cell death [GO:0043068]; positive regulation of reactive oxygen species metabolic process [GO:2000379]; protein import into nucleus [GO:0006606]; Ras protein signal transduction [GO:0007265]; regulation of cell cycle [GO:0051726]; regulation of cell cycle G1/S phase transition [GO:1902806]; regulation of DNA biosynthetic process [GO:2000278]; regulation of mitotic cell cycle [GO:0007346]; response to UV [GO:0009411]; tissue regeneration [GO:0042246]; wound healing [GO:0042060]","GO:0000307; GO:0001701; GO:0004861; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006606; GO:0006974; GO:0007095; GO:0007265; GO:0007346; GO:0007507; GO:0008270; GO:0008285; GO:0008544; GO:0009411; GO:0010629; GO:0016604; GO:0019912; GO:0030216; GO:0030308; GO:0030330; GO:0030332; GO:0030890; GO:0031571; GO:0031625; GO:0032991; GO:0034198; GO:0042060; GO:0042246; GO:0042771; GO:0043068; GO:0043616; GO:0044877; GO:0048144; GO:0048146; GO:0051726; GO:0070557; GO:0071460; GO:0071480; GO:0071493; GO:0090398; GO:0090402; GO:0120283; GO:0140311; GO:1902806; GO:1904706; GO:1905179; GO:2000134; GO:2000278; GO:2000279; GO:2000379","cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear body [GO:0016604]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PCNA-p21 complex [GO:0070557]; protein-containing complex [GO:0032991]","cyclin binding [GO:0030332]; cyclin-dependent protein kinase activating kinase activity [GO:0019912]; cyclin-dependent protein serine/threonine kinase inhibitor activity [GO:0004861]; protein sequestering activity [GO:0140311]; protein serine/threonine kinase binding [GO:0120283]; protein-containing complex binding [GO:0044877]; ubiquitin protein ligase binding [GO:0031625]; zinc ion binding [GO:0008270]"
"Pocillopora_acuta_HIv2___TS.g24038.t1",0.169824651392058,"Other",NA,FALSE,NA,NA,NA,NA,"ME2",0.6086409117977,FALSE,1,0,0,FALSE,TRUE,FALSE,"Q7TSA6",6.62e-11,"Proline and serine-rich protein 3","","GO:0005737; GO:0005813","centrosome [GO:0005813]; cytoplasm [GO:0005737]",""
"Pocillopora_acuta_HIv2___RNAseq.g22613.t1",0.0492291503766579,"Other","unclassified",TRUE,6,0.355770747712138,FALSE,"Sustained Up (12h)","ME13",0.573096213493917,FALSE,0,1,0,TRUE,FALSE,FALSE,"Q9UHV9",3.18e-46,"Prefoldin subunit 2","chaperone-mediated protein folding [GO:0061077]; negative regulation of amyloid fibril formation [GO:1905907]; positive regulation of cytoskeleton organization [GO:0051495]; protein folding [GO:0006457]; protein stabilization [GO:0050821]","GO:0001540; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0006457; GO:0016272; GO:0044183; GO:0050821; GO:0051082; GO:0051495; GO:0061077; GO:0101031; GO:1905907; GO:1990062","cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; prefoldin complex [GO:0016272]; protein folding chaperone complex [GO:0101031]; RPAP3/R2TP/prefoldin-like complex [GO:1990062]","amyloid-beta binding [GO:0001540]; protein folding chaperone [GO:0044183]; unfolded protein binding [GO:0051082]"
"Pocillopora_acuta_HIv2___RNAseq.g22614.t1",0.0439351240773435,"Transient","transient_up",TRUE,6,0.434382011063486,FALSE,"Sustained Up (12h)","ME8",0.62698308924908,FALSE,1,0,0,FALSE,TRUE,FALSE,"Q14684",8.19e-59,"Ribosomal RNA processing protein 1 homolog B (RRP1-like protein B)","apoptotic process [GO:0006915]; cellular response to virus [GO:0098586]; mRNA processing [GO:0006397]; negative regulation of GTPase activity [GO:0034260]; positive regulation by host of viral transcription [GO:0043923]; positive regulation of apoptotic process [GO:0043065]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of RNA splicing [GO:0043484]; RNA splicing [GO:0008380]; rRNA processing [GO:0006364]","GO:0000791; GO:0000792; GO:0001652; GO:0003713; GO:0003723; GO:0005634; GO:0005654; GO:0005694; GO:0005730; GO:0005829; GO:0006364; GO:0006397; GO:0006915; GO:0008380; GO:0030688; GO:0034260; GO:0043065; GO:0043484; GO:0043923; GO:0045944; GO:0098586","chromosome [GO:0005694]; cytosol [GO:0005829]; euchromatin [GO:0000791]; granular component [GO:0001652]; heterochromatin [GO:0000792]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; preribosome, small subunit precursor [GO:0030688]","RNA binding [GO:0003723]; transcription coactivator activity [GO:0003713]"
"Pocillopora_acuta_HIv2___RNAseq.g22615.t1",0.795045744651163,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.118058199422936,FALSE,1,0,0,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___TS.g24042.t1",1,"Other",NA,FALSE,NA,NA,NA,NA,"ME3",0.313536570688163,FALSE,0,0,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g22616.t1",0.557825036346264,"Monotonous",NA,FALSE,NA,NA,NA,NA,"ME3",0.688465301646886,FALSE,0,1,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g22617.t1",0.395502558671472,"Other",NA,FALSE,NA,NA,NA,NA,"ME3",0.395821542207053,FALSE,0,0,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g22618.t1",0.000692763583076298,"Transient","transient_up",TRUE,2,0.939071330047071,TRUE,"Early Peak (3h)","ME5",0.932275396654635,TRUE,0,0,0,FALSE,FALSE,FALSE,"Q9DBG7",0,"Signal recognition particle receptor subunit alpha (SR-alpha) (Docking protein alpha) (DP-alpha)","intracellular protein transport [GO:0006886]; SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition [GO:0006617]","GO:0003924; GO:0005047; GO:0005525; GO:0005785; GO:0006617; GO:0006886; GO:0016020; GO:0016887","membrane [GO:0016020]; signal recognition particle receptor complex [GO:0005785]","ATP hydrolysis activity [GO:0016887]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; signal recognition particle binding [GO:0005047]"
"Pocillopora_acuta_HIv2___TS.g24046.t1",0.000322352792956703,"Other","unclassified",TRUE,3,0.450252255439885,FALSE,"Sustained Down (3h)","ME2",0.691183687595729,FALSE,2,0,0,FALSE,TRUE,FALSE,"Q5SVL6",8.55e-56,"Rap1 GTPase-activating protein 2 (Rap1GAP2) (GTPase-activating Rap/Ran-GAP domain-like protein 4)","negative regulation of neuron projection development [GO:0010977]; regulation of small GTPase mediated signal transduction [GO:0051056]","GO:0005096; GO:0005737; GO:0010977; GO:0043005; GO:0051056","cytoplasm [GO:0005737]; neuron projection [GO:0043005]","GTPase activator activity [GO:0005096]"
"Pocillopora_acuta_HIv2___RNAseq.g22620.t1",0.659587275919625,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.012429032642224,FALSE,2,0,0,FALSE,TRUE,FALSE,"Q86UT8",6.2e-50,"Centrosomal AT-AC splicing factor (Coiled-coil domain-containing protein 84)","chromosome separation [GO:0051304]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of centrosome duplication [GO:0010826]; regulation of protein catabolic process [GO:0042176]","GO:0000398; GO:0005737; GO:0005813; GO:0010826; GO:0042176; GO:0051304","centrosome [GO:0005813]; cytoplasm [GO:0005737]",""
"Pocillopora_acuta_HIv2___TS.g24048.t2",1.03060374313157e-07,"Monotonous","transition_up",TRUE,6,0.294464852642467,FALSE,"Sustained Up (12h)","ME1",0.533148668551625,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q63665",3.15e-53,"Upstream stimulatory factor 2 (Major late transcription factor 2) (Upstream transcription factor 2)","cellular response to glucose stimulus [GO:0071333]; glucose mediated signaling pathway [GO:0010255]; lactation [GO:0007595]; lipid homeostasis [GO:0055088]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription from RNA polymerase II promoter by glucose [GO:0000432]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000432; GO:0000978; GO:0000981; GO:0001228; GO:0003677; GO:0003690; GO:0003700; GO:0005634; GO:0006357; GO:0007595; GO:0010255; GO:0042802; GO:0042803; GO:0043425; GO:0043565; GO:0044877; GO:0045893; GO:0045944; GO:0046982; GO:0055088; GO:0071333; GO:1990837","nucleus [GO:0005634]","bHLH transcription factor binding [GO:0043425]; DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; double-stranded DNA binding [GO:0003690]; identical protein binding [GO:0042802]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; protein-containing complex binding [GO:0044877]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]; sequence-specific double-stranded DNA binding [GO:1990837]"
"Pocillopora_acuta_HIv2___RNAseq.g22622.t1",0.00266987294899115,"Other","unclassified",TRUE,4,0.48047062016914,FALSE,"Sustained Up (3h)","ME9",0.676757757525723,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q63665",2.82e-16,"Upstream stimulatory factor 2 (Major late transcription factor 2) (Upstream transcription factor 2)","cellular response to glucose stimulus [GO:0071333]; glucose mediated signaling pathway [GO:0010255]; lactation [GO:0007595]; lipid homeostasis [GO:0055088]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription from RNA polymerase II promoter by glucose [GO:0000432]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000432; GO:0000978; GO:0000981; GO:0001228; GO:0003677; GO:0003690; GO:0003700; GO:0005634; GO:0006357; GO:0007595; GO:0010255; GO:0042802; GO:0042803; GO:0043425; GO:0043565; GO:0044877; GO:0045893; GO:0045944; GO:0046982; GO:0055088; GO:0071333; GO:1990837","nucleus [GO:0005634]","bHLH transcription factor binding [GO:0043425]; DNA binding [GO:0003677]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; double-stranded DNA binding [GO:0003690]; identical protein binding [GO:0042802]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; protein-containing complex binding [GO:0044877]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]; sequence-specific double-stranded DNA binding [GO:1990837]"
"Pocillopora_acuta_HIv2___RNAseq.g22623.t1",1.26612668163571e-17,"Transient","transient_up",TRUE,2,0.9697127242092,TRUE,"Early Peak (3h)","ME5",0.942313398092948,TRUE,0,0,0,FALSE,FALSE,FALSE,"Q63617",0,"Hypoxia up-regulated protein 1 (150 kDa oxygen-regulated protein) (ORP-150)","cellular response to hypoxia [GO:0071456]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; negative regulation of apoptotic process [GO:0043066]; negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway [GO:1903382]; negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway [GO:1903298]; response to endoplasmic reticulum stress [GO:0034976]; response to hypoxia [GO:0001666]; response to ischemia [GO:0002931]","GO:0000774; GO:0001666; GO:0002931; GO:0005524; GO:0005739; GO:0005783; GO:0005788; GO:0005790; GO:0006888; GO:0034663; GO:0034976; GO:0043066; GO:0071456; GO:0140662; GO:1903298; GO:1903382","endoplasmic reticulum [GO:0005783]; endoplasmic reticulum chaperone complex [GO:0034663]; endoplasmic reticulum lumen [GO:0005788]; mitochondrion [GO:0005739]; smooth endoplasmic reticulum [GO:0005790]","adenyl-nucleotide exchange factor activity [GO:0000774]; ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]"
"Pocillopora_acuta_HIv2___RNAseq.g22624.t1b",0.485190470008528,"Other",NA,FALSE,NA,NA,NA,NA,"ME1",0.423439514654014,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q08D62",9.19e-47,"Protein maelstrom homolog","cell differentiation [GO:0030154]; meiotic cell cycle [GO:0051321]; piRNA processing [GO:0034587]; regulation of miRNA-mediated gene silencing [GO:0060964]; regulatory ncRNA-mediated gene silencing [GO:0031047]; spermatogenesis [GO:0007283]","GO:0003677; GO:0005634; GO:0005737; GO:0007283; GO:0030154; GO:0031047; GO:0034587; GO:0043186; GO:0051321; GO:0060964; GO:0071547","cytoplasm [GO:0005737]; nucleus [GO:0005634]; P granule [GO:0043186]; piP-body [GO:0071547]","DNA binding [GO:0003677]"
"Pocillopora_acuta_HIv2___RNAseq.g22624.t1a",7.3723671171223e-06,"Transient","transient_down",TRUE,6,0.305308926287859,FALSE,"Sustained Up (12h)","ME2",0.335990952267138,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q96L58",1.24e-97,"Beta-1,3-galactosyltransferase 6 (Beta-1,3-GalTase 6) (Beta3Gal-T6) (Beta3GalT6) (EC 2.4.1.134) (GAG GalTII) (Galactosyltransferase II) (Galactosylxylosylprotein 3-beta-galactosyltransferase) (UDP-Gal:betaGal beta 1,3-galactosyltransferase polypeptide 6)","chondroitin sulfate proteoglycan biosynthetic process [GO:0050650]; dermatan sulfate proteoglycan biosynthetic process [GO:0050651]; glycosaminoglycan biosynthetic process [GO:0006024]; glycosaminoglycan metabolic process [GO:0030203]; heparan sulfate proteoglycan biosynthetic process [GO:0015012]; protein O-linked glycosylation [GO:0006493]; proteoglycan biosynthetic process [GO:0030166]","GO:0000139; GO:0005794; GO:0005797; GO:0006024; GO:0006493; GO:0015012; GO:0016020; GO:0030166; GO:0030203; GO:0032580; GO:0035250; GO:0047220; GO:0050650; GO:0050651","Golgi apparatus [GO:0005794]; Golgi cisterna membrane [GO:0032580]; Golgi medial cisterna [GO:0005797]; Golgi membrane [GO:0000139]; membrane [GO:0016020]","galactosylxylosylprotein 3-beta-galactosyltransferase activity [GO:0047220]; UDP-galactosyltransferase activity [GO:0035250]"
